participant,trial_index,chart category,chart name,has dots,has median,jitter,group,response time (s),rating,location pvalue,spread pvalue,nonnormality pvalue,Kolmogorov-Smirnov distance,Wasserstein distance,Wasserstein spearman
Pb6114caf197c68,90,Dot,dot plot,1,0,beeswarm,prolific,1.109,3,0.0000247281323033643,0.612201379708311,0.476742638114955,0.38,0.621571428571429,0.0994554047417617
Pb6114caf197c68,91,Bands,central bands,0,1,wilkinson,prolific,1.036,2,0.278164037116873,0.548359617611607,0.202095869811225,0.2,0.227737226277372,0.0994554047417617
Pb6114caf197c68,92,Violin,violin plot with box,0,0,density random,prolific,2.476,4,0.124307489076403,0.25816224453251,0.0751921386782896,0.26,0.227389162561576,0.0994554047417617
Pb6114caf197c68,93,Violin,violin plot with box,0,0,beeswarm,prolific,0.67,3,0.982066415580067,0.683522296417552,0.3104270081169,0.1,0.106983050847458,0.0994554047417617
Pb6114caf197c68,94,Bands,central bands,0,1,random,prolific,1.89,2,0.00197480342023559,0.548217958459645,0.0178725105305195,0.4,0.529899396378269,0.0994554047417617
Pb6114caf197c68,95,Violin,violin plot with dots,1,0,wilkinson,prolific,1.116,3,0.00000161851766145027,0.699946301332311,0.414073369119111,0.44,0.73739837398374,0.0994554047417617
Pb6114caf197c68,96,Violin,violin plot with box,0,0,random,prolific,0.904,2,0.868345147164738,0.000262747176998479,0.227414066348939,0.24,0.322777036048064,0.0994554047417617
Pb6114caf197c68,97,Bands,central bands,0,1,beeswarm,prolific,1.144,1,0.206050136149283,0.0354702935239455,0.223878310163657,0.16,0.285035971223022,0.0994554047417617
Pb6114caf197c68,98,Violin,violin plot,0,0,density random,prolific,5.744,2,0.0000375341375096205,0.332435298159643,0.191130221200878,0.42,0.537658862876254,0.0994554047417617
Pb6114caf197c68,99,Box,box plot,0,1,density random,prolific,2.007,2,0.769229686933159,0.00000000608462080720074,0.000193225202936931,0.32,0.382561094819159,0.0994554047417617
Pbc1c0a0d6b8f4,0,Box,box plot,0,1,beeswarm,self,4.61,2,0.510011513083185,0.000705798622588461,0.0157876823492561,0.22,0.228771929824561,0.660046017961955
Pbc1c0a0d6b8f4,1,Box,box plot,0,1,beeswarm,self,8.213,1,0.967052180714715,0.620877306255307,0.387676305955624,0.1,0.0871856287425149,0.660046017961955
Pbc1c0a0d6b8f4,2,Box,box plot,0,1,beeswarm,self,3.092,4,0.707433972964,0.00000337388323434773,0.333212502786581,0.26,0.546459802538787,0.660046017961955
Pbc1c0a0d6b8f4,3,Violin,violin plot with dots,1,0,beeswarm,self,3.971,2,0.55524908040501,0.801097434195493,0.124916786993526,0.18,0.16430426716141,0.660046017961955
Pbc1c0a0d6b8f4,4,Violin,violin plot with dots,1,0,beeswarm,self,2.178,1,0.300463036049533,0.844416554839648,0.305494877453121,0.18,0.193731343283582,0.660046017961955
Pbc1c0a0d6b8f4,5,Violin,violin plot with dots,1,0,beeswarm,self,2.278,3,0.784163374258735,0.00037249615348256,0.415258995693063,0.22,0.423291139240506,0.660046017961955
Pbc1c0a0d6b8f4,6,Violin,violin plot with dots,1,0,beeswarm,self,3.15,4,0.000000205153704024852,0.581642861142253,0.508094035356641,0.46,0.66322962962963,0.660046017961955
Pbc1c0a0d6b8f4,7,Dot,dot plot with median,1,1,beeswarm,self,,3,0.82199331464784,0.155713410430394,0.00485867330425743,0.12,0.138648180242634,0.660046017961955
Pbc1c0a0d6b8f4,8,Bands,density bands 5-50-90,0,0,beeswarm,self,4.61,4,1.74682490694522e-12,0.624927349284971,0.343528636617893,0.66,0.919333333333333,0.660046017961955
Pbc1c0a0d6b8f4,9,Bands,density bands 5-50-90,0,0,beeswarm,self,,4,0.535186128331316,0.0128759775327101,0.222286434049203,0.18,0.284014336917563,0.660046017961955
Pbc1c0a0d6b8f4,10,Dot,dot plot with median,1,1,beeswarm,self,1.356,4,0.000113585398623162,0.892074961546225,0.219982096994355,0.36,0.473532934131737,0.660046017961955
Pbc1c0a0d6b8f4,11,Violin,violin plot with dots,1,0,beeswarm,self,5.172,4,0.0481871538141676,0.0000225051251563357,0.0238553066222791,0.32,0.341443298969072,0.660046017961955
Pbc1c0a0d6b8f4,12,Box,box plot,0,1,beeswarm,self,3.819,4,2.90036883399125e-11,0.332435298159643,0.191130221200886,0.62,0.914042553191489,0.660046017961955
Pbc1c0a0d6b8f4,13,Dot,dot plot with median,1,1,beeswarm,self,3.158,2,0.717842405955654,0.0105781225982284,0.429868175392051,0.18,0.197790304396843,0.660046017961955
Pbc1c0a0d6b8f4,14,Bands,density bands 5-50-90,0,0,beeswarm,self,4.09,2,0.0000658064816925208,0.210609452906602,0.124295909968772,0.38,0.576079734219269,0.660046017961955
Pbc1c0a0d6b8f4,15,Bands,density bands 5-50-90,0,0,beeswarm,self,2.662,4,0.956688603494871,0.000000642194301958554,0.00324064127067187,0.28,0.333155555555556,0.660046017961955
Pbc1c0a0d6b8f4,16,Violin,violin plot with dots,1,0,beeswarm,self,9.954,1,0.595746499738334,0.247496097943876,0.403711755268337,0.16,0.114146341463415,0.660046017961955
Pbc1c0a0d6b8f4,17,Dot,dot plot with median,1,1,beeswarm,self,4.66,2,0.719604067516577,0.0000532167709883513,0.701224306976141,0.22,0.401456582633053,0.660046017961955
Pbc1c0a0d6b8f4,18,Dot,dot plot with median,1,1,beeswarm,self,4.227,2,0.00295549696763353,0.994127380513683,0.116694407613396,0.32,0.474520547945206,0.660046017961955
Pbc1c0a0d6b8f4,19,Box,box plot,0,1,beeswarm,self,1.557,1,0.656440288536421,0.566041055599844,0.515141544358942,0.1,0.15109131403118,0.660046017961955
Pbc1c0a0d6b8f4,20,Bands,density bands 5-50-90,0,0,beeswarm,self,1.473,4,0.810881536880241,0.000000108169891266385,0.00646274508643564,0.28,0.402559109874826,0.660046017961955
Pbc1c0a0d6b8f4,21,Violin,violin plot with dots,1,0,beeswarm,self,2.868,2,0.789037582216214,0.21921337217322,0.0650787325151639,0.1,0.105454545454546,0.660046017961955
Pbc1c0a0d6b8f4,22,Box,box plot,0,1,beeswarm,self,2.508,1,0.311700636987821,0.5640168630834,0.596323399168504,0.18,0.180820189274448,0.660046017961955
Pbc1c0a0d6b8f4,23,Violin,violin plot with dots,1,0,beeswarm,self,2.715,3,0.504998743665618,0.0534942516355885,0.414435933743202,0.16,0.219267935578331,0.660046017961955
Pbc1c0a0d6b8f4,24,Violin,violin plot with dots,1,0,beeswarm,self,2.906,1,0.333989062046826,0.0186897678725089,0.00521580643505214,0.22,0.22737400530504,0.660046017961955
Pbc1c0a0d6b8f4,25,Dot,dot plot with median,1,1,beeswarm,self,5.748,1,0.602087506552053,0.676059466547313,0.546087462311213,0.14,0.117692307692308,0.660046017961955
Pbc1c0a0d6b8f4,26,Violin,violin plot with dots,1,0,beeswarm,self,1.642,4,0.780054348050918,0.00000495601936179035,0.405493562202778,0.26,0.452742382271468,0.660046017961955
Pbc1c0a0d6b8f4,27,Bands,density bands 5-50-90,0,0,beeswarm,self,1.868,1,0.629408555384002,0.768465903622484,0.23183928371286,0.12,0.100621118012422,0.660046017961955
Pbc1c0a0d6b8f4,28,Bands,density bands 5-50-90,0,0,beeswarm,self,1.403,2,0.197358869079765,0.000224700880675277,0.0234912825933877,0.3,0.276637931034483,0.660046017961955
Pbc1c0a0d6b8f4,29,Dot,dot plot with median,1,1,beeswarm,self,2.161,1,0.343688842536337,0.819806807859335,0.222292123419156,0.18,0.164282982791587,0.660046017961955
Pbc1c0a0d6b8f4,30,Violin,violin plot with dots,1,0,beeswarm,self,1.413,1,0.468346158024969,0.726474388634924,0.380013989424938,0.16,0.166679316888046,0.660046017961955
Pbc1c0a0d6b8f4,31,Violin,violin plot with dots,1,0,beeswarm,self,1.757,3,0.000000158761898516602,0.170604337201602,0.664352553412473,0.48,0.66176322418136,0.660046017961955
Pbc1c0a0d6b8f4,32,Violin,violin plot with dots,1,0,beeswarm,self,2.17,1,0.713813295257339,0.578457219466172,0.264557046303031,0.16,0.119688715953307,0.660046017961955
Pbc1c0a0d6b8f4,33,Box,box plot,0,1,beeswarm,self,4.226,2,0.012226090575941,0.41348642502947,0.241376090970131,0.3,0.403983402489627,0.660046017961955
Pbc1c0a0d6b8f4,34,Dot,dot plot with median,1,1,beeswarm,self,2.956,3,0.180535169813868,0.000000102391107370536,0.000751075819097987,0.38,0.407746606334841,0.660046017961955
Pbc1c0a0d6b8f4,35,Bands,density bands 5-50-90,0,0,beeswarm,self,6.13,1,0.898702884239734,0.0959068906721545,0.419425064194489,0.14,0.170815450643777,0.660046017961955
Pbc1c0a0d6b8f4,36,Box,box plot,0,1,beeswarm,self,1.561,4,0.495064904281461,0.0000232083237079461,0.00696671914784647,0.24,0.489471032745592,0.660046017961955
Pbc1c0a0d6b8f4,38,Violin,violin plot with dots,1,0,beeswarm,self,4.415,2,0.520402628196232,0.000561601965840541,0.00536066923161267,0.2,0.33554609929078,0.660046017961955
Pbc1c0a0d6b8f4,39,Dot,dot plot with median,1,1,beeswarm,self,1.574,3,0.0000269606009655199,0.108854153528499,0.6728091029686,0.4,0.560492307692307,0.660046017961955
Pbc1c0a0d6b8f4,40,Box,box plot,0,1,beeswarm,self,1.715,1,0.807727600838907,0.889411850704088,0.417935563588221,0.1,0.118673647469459,0.660046017961955
Pbc1c0a0d6b8f4,41,Box,box plot,0,1,beeswarm,self,1.85,3,0.00000102281057645648,0.408787285293978,0.917228927314994,0.46,0.677624398073837,0.660046017961955
Pbc1c0a0d6b8f4,42,Bands,density bands 5-50-90,0,0,beeswarm,self,1.571,1,0.581308433655413,0.00125007382223008,0.535971012838314,0.24,0.326332794830372,0.660046017961955
Pbc1c0a0d6b8f4,43,Box,box plot,0,1,beeswarm,self,1.859,3,0.00315276558167987,0.641895670005384,0.43620260158131,0.26,0.457727272727273,0.660046017961955
Pbc1c0a0d6b8f4,44,Violin,violin plot with dots,1,0,beeswarm,self,1.554,2,0.714785256133598,0.00328131539723642,0.491140153176237,0.18,0.287789473684211,0.660046017961955
Pbc1c0a0d6b8f4,45,Dot,dot plot with median,1,1,beeswarm,self,1.42,1,0.982066415580066,0.683522296417552,0.3104270081169,0.1,0.106983050847458,0.660046017961955
Pbc1c0a0d6b8f4,46,Bands,density bands 5-50-90,0,0,beeswarm,self,1.539,4,0.846669885109024,0.00000471162129200842,0.000000292233081077082,0.22,0.244061393152302,0.660046017961955
Pbc1c0a0d6b8f4,47,Violin,violin plot with dots,1,0,beeswarm,self,4.219,2,0.18902006318483,0.00481371567903355,0.312187758421,0.26,0.267480916030534,0.660046017961955
Pbc1c0a0d6b8f4,48,Dot,dot plot with median,1,1,beeswarm,self,2.572,4,0.580732234357946,0.0199707502393232,0.00117081854047731,0.22,0.194422310756972,0.660046017961955
Pbc1c0a0d6b8f4,49,Bands,density bands 5-50-90,0,0,beeswarm,self,2.994,3,0.306660247664485,0.0400332915106547,0.254774552149317,0.14,0.17271676300578,0.660046017961955
Pbc1c0a0d6b8f4,50,Box,box plot,0,1,beeswarm,self,1.74,1,0.827914644931452,0.433824331880945,0.518600252747102,0.1,0.106961325966851,0.660046017961955
Pbc1c0a0d6b8f4,51,Bands,density bands 5-50-90,0,0,beeswarm,self,1.872,3,0.443573692938652,0.00449273882053713,0.10536693688074,0.24,0.332242744063325,0.660046017961955
Pbc1c0a0d6b8f4,52,Violin,violin plot with dots,1,0,beeswarm,self,1.956,2,0.217328190182641,0.582147049950399,0.0452563139138716,0.24,0.249588014981273,0.660046017961955
Pbc1c0a0d6b8f4,53,Box,box plot,0,1,beeswarm,self,3.282,1,0.807910309671736,0.584130663590506,0.333837863439509,0.1,0.110176565008026,0.660046017961955
Pbc1c0a0d6b8f4,55,Dot,dot plot with median,1,1,beeswarm,self,7.499,2,0.252796130903599,0.198107940584179,0.600907622180999,0.18,0.187805825242719,0.660046017961955
Pbc1c0a0d6b8f4,56,Box,box plot,0,1,beeswarm,self,5.643,4,0.979703635852984,0.0034487170670412,0.000215942239197414,0.24,0.401767955801105,0.660046017961955
Pbc1c0a0d6b8f4,57,Dot,dot plot with median,1,1,beeswarm,self,1.363,4,0.000000199967390202005,0.859232393487254,0.597905466819227,0.48,0.68750430292599,0.660046017961955
Pbc1c0a0d6b8f4,58,Dot,dot plot with median,1,1,beeswarm,self,1.523,1,0.0507489402704826,0.332726165824783,0.752918458680661,0.2,0.263344709897611,0.660046017961955
Pbc1c0a0d6b8f4,59,Dot,dot plot with median,1,1,beeswarm,self,6.619,4,0.454971373218177,0.000000297872687626821,0.00019394189997091,0.34,0.313131313131313,0.660046017961955
Pbc1c0a0d6b8f4,60,Violin,violin plot with dots,1,0,beeswarm,self,4.411,2,0.542295077855411,0.252647153265607,0.08790682620643,0.14,0.144187408491947,0.660046017961955
Pbc1c0a0d6b8f4,61,Dot,dot plot with median,1,1,beeswarm,self,1.498,1,0.70831131060657,0.080078622820092,0.563916050422142,0.16,0.198974358974359,0.660046017961955
Pbc1c0a0d6b8f4,62,Violin,violin plot with dots,1,0,beeswarm,self,1.325,3,0.000325247295320574,0.934527201534101,0.249999739245226,0.38,0.478219178082192,0.660046017961955
Pbc1c0a0d6b8f4,63,Dot,dot plot with median,1,1,beeswarm,self,1.933,4,0.648656902054931,0.000000162246582169345,0.000102095277108396,0.32,0.299343544857768,0.660046017961955
Pbc1c0a0d6b8f4,64,Dot,dot plot with median,1,1,beeswarm,self,5.059,3,0.00707172652892596,0.255560208158126,0.657117405950948,0.26,0.346124818577649,0.660046017961955
Pbc1c0a0d6b8f4,65,Box,box plot,0,1,beeswarm,self,1.267,4,0.205192125230854,0.00737421234744051,0.184079916898989,0.24,0.394887737478411,0.660046017961955
Pbc1c0a0d6b8f4,66,Bands,density bands 5-50-90,0,0,beeswarm,self,1.513,3,0.756122785833934,0.000143719756171778,0.0738614653623935,0.22,0.323262839879154,0.660046017961955
Pbc1c0a0d6b8f4,67,Box,box plot,0,1,beeswarm,self,2.229,1,0.00445039838677364,0.844934028099666,0.794115836212569,0.26,0.422046204620462,0.660046017961955
Pbc1c0a0d6b8f4,68,Bands,density bands 5-50-90,0,0,beeswarm,self,1.849,2,0.0000154955307327676,0.291866836585919,0.208109644972783,0.48,0.639054054054054,0.660046017961955
Pbc1c0a0d6b8f4,69,Bands,density bands 5-50-90,0,0,beeswarm,self,1.257,4,0.631216005255185,0.0000352782415278252,0.000829206196642976,0.26,0.264544405997693,0.660046017961955
Pbc1c0a0d6b8f4,70,Bands,density bands 5-50-90,0,0,beeswarm,self,2.253,3,0.895770641922538,0.000221593318265656,0.59122892225228,0.2,0.400110650069156,0.660046017961955
Pbc1c0a0d6b8f4,72,Box,box plot,0,1,beeswarm,self,1.374,3,0.000000335619035007895,0.19437475007586,0.103326533944016,0.52,0.628607594936709,0.660046017961955
Pbc1c0a0d6b8f4,73,Box,box plot,0,1,beeswarm,self,1.363,3,0.000000776158110671332,0.355439668294643,0.00873557391906099,0.46,0.742046204620462,0.660046017961955
Pbc1c0a0d6b8f4,74,Dot,dot plot with median,1,1,beeswarm,self,1.214,2,0.309935480006834,0.31868009307339,0.123600138603223,0.14,0.185575048732943,0.660046017961955
Pbc1c0a0d6b8f4,75,Violin,violin plot with dots,1,0,beeswarm,self,1.825,1,0.5700881900473,0.802637439232132,0.304295172103227,0.16,0.107114093959732,0.660046017961955
Pbc1c0a0d6b8f4,76,Box,box plot,0,1,beeswarm,self,1.545,4,0.90550906473912,0.00000000262136956585834,0.0824115182669054,0.36,0.675891891891892,0.660046017961955
Pbc1c0a0d6b8f4,77,Bands,density bands 5-50-90,0,0,beeswarm,self,4.131,3,0.869983963760057,0.00161241885510455,0.17736484728393,0.18,0.271290322580645,0.660046017961955
Pbc1c0a0d6b8f4,78,Box,box plot,0,1,beeswarm,self,1.2,3,0.00000749231874652701,0.448241950170717,0.222697382130851,0.44,0.706379647749511,0.660046017961955
Pbc1c0a0d6b8f4,79,Bands,density bands 5-50-90,0,0,beeswarm,self,2.098,4,0.00000000699727054076504,0.553263971672131,0.704555898195705,0.48,0.785034965034965,0.660046017961955
Pbc1c0a0d6b8f4,80,Dot,dot plot with median,1,1,beeswarm,self,1.619,4,0.00260443414814127,0.555134178309585,0.122022445391034,0.36,0.45,0.660046017961955
Pbc1c0a0d6b8f4,81,Violin,violin plot with dots,1,0,beeswarm,self,1.665,4,0.247607838357891,0.000128235450995495,0.411703947281341,0.28,0.34225641025641,0.660046017961955
Pbc1c0a0d6b8f4,82,Dot,dot plot with median,1,1,beeswarm,self,3.405,4,0.000339479500730988,0.612201379708313,0.476742638114955,0.38,0.484112769485904,0.660046017961955
Pbc1c0a0d6b8f4,83,Bands,density bands 5-50-90,0,0,beeswarm,self,3.178,2,0.622276099911649,0.649609566880673,0.243301532885765,0.14,0.164980544747082,0.660046017961955
Pbc1c0a0d6b8f4,84,Dot,dot plot with median,1,1,beeswarm,self,1.524,1,0.600075543619851,0.000576385202340823,0.0568786515945644,0.22,0.283850267379679,0.660046017961955
Pbc1c0a0d6b8f4,85,Violin,violin plot with dots,1,0,beeswarm,self,6.782,2,0.0830172034845305,0.680866441480394,0.48534878013503,0.22,0.240508744038156,0.660046017961955
Pbc1c0a0d6b8f4,86,Box,box plot,0,1,beeswarm,self,1.907,2,0.00956501933474452,0.118895243892944,0.199439312560376,0.3,0.34813880126183,0.660046017961955
Pbc1c0a0d6b8f4,88,Bands,density bands 5-50-90,0,0,beeswarm,self,1.994,1,0.000152060131562548,0.732688656418452,0.0238346978744762,0.42,0.516073211314476,0.660046017961955
Pbc1c0a0d6b8f4,89,Violin,violin plot with dots,1,0,beeswarm,self,2.676,3,0.215659551880739,0.000520268694017334,0.278724695175569,0.3,0.372635024549918,0.660046017961955
Pbc1c0a0d6b8f4,90,Box,box plot,0,1,beeswarm,self,1.761,1,0.379899590030621,0.912024085001803,0.303011797118176,0.14,0.161939393939394,0.660046017961955
Pbc1c0a0d6b8f4,91,Dot,dot plot with median,1,1,beeswarm,self,1.477,4,1.28485000416845e-10,0.931267882302312,0.36713311893246,0.62,0.856971713810316,0.660046017961955
Pbc1c0a0d6b8f4,92,Bands,density bands 5-50-90,0,0,beeswarm,self,1.849,3,0.347557348156893,0.00399994940231863,0.443328353306439,0.26,0.358878504672897,0.660046017961955
Pbc1c0a0d6b8f4,93,Bands,density bands 5-50-90,0,0,beeswarm,self,1.46,3,0.463178609613487,0.0289155830711116,0.311147095682802,0.2,0.35058064516129,0.660046017961955
Pbc1c0a0d6b8f4,94,Dot,dot plot with median,1,1,beeswarm,self,3.267,3,0.420004489355907,0.000000357806725581611,0.00110798139298445,0.3,0.370427586206896,0.660046017961955
Pbc1c0a0d6b8f4,95,Bands,density bands 5-50-90,0,0,beeswarm,self,7.099,4,0.0000000368238073367166,0.134638274671515,0.234214821438856,0.56,0.755104477611941,0.660046017961955
Pbc1c0a0d6b8f4,96,Bands,density bands 5-50-90,0,0,beeswarm,self,1.666,1,0.43595885745367,0.335687390255505,0.79225783513908,0.16,0.132033613445378,0.660046017961955
Pbc1c0a0d6b8f4,97,Box,box plot,0,1,beeswarm,self,1.547,1,0.527083933566972,0.146581023411334,0.334296669364957,0.16,0.159844357976654,0.660046017961955
Pbc1c0a0d6b8f4,98,Violin,violin plot with dots,1,0,beeswarm,self,3.468,3,0.763207525205097,0.000275982279666742,0.00747906585287196,0.3,0.447364238410596,0.660046017961955
Pbc1c0a0d6b8f4,99,Dot,dot plot with median,1,1,beeswarm,self,1.618,4,0.00000000356383789146264,0.810812724940428,0.071483230909586,0.6,0.770953846153846,0.660046017961955
